h3_cell,h3_resolution,centroid_latitude,centroid_longitude,cell_area_km2,estimated_population_2025,estimated_population_density_per_km2,bedashing_10min_covered_pct,coverage_gap_pct,nearest_branch_id,nearest_branch_name,nearest_branch_distance_km,observed_competitors_within_3km,observed_direct_competitors_within_3km,observed_adjacent_competitors_within_3km,observed_competitor_reviews_within_3km,observed_competitor_mean_rating_within_3km,market_anchor_name,market_anchor_address,population_score,coverage_gap_score,market_activity_score,competition_headroom_score,opportunity_score,recommendation,confidence_score,confidence_level,recommendation_explanation,population_data_scope,competitor_data_scope,catchment_data_scope
8743acc5dffffff,7,25.439135277385912,55.53570956412256,4.711,18465.08,3919.56,0.0,100.0,50,Al Jada,14.465,0,0,0,0,,,,98.12545061283345,100.0,45.33165104542177,54.659336697909154,84.25,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743acc54ffffff,7,25.413251464449612,55.45757662969104,4.7048,18162.5,3860.44,0.0,100.0,49,Zawaya Walk,9.612,0,0,0,0,,,,97.99927901946648,100.0,45.33165104542177,54.659336697909154,84.2,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743accedffffff,7,25.386732157024714,55.524366178156974,4.7053,16846.63,3580.37,0.0,100.0,50,Al Jada,8.737,1,1,0,159,3.5,The Sisters Salon,Shop No. GO7 City Life - Mall - التلة 2 - عجمان,97.62076423936553,100.0,92.10526315789474,8.904109589041095,84.2,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a13a6ffffff,7,24.95606047314227,55.08794484256898,4.6417,18153.13,3910.92,0.0,100.0,32,Jumeirah Park,12.133,0,0,0,0,,,,97.98125450612834,100.0,45.33165104542177,54.659336697909154,84.19,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743acca3ffffff,7,25.262331859726466,55.3608513931414,4.6852,15980.45,3410.82,0.0,100.0,29,Mirdif 35,7.984,13,6,7,2550,3.9231,Blush N Curls Ladies Salon & Spa - Al Qusais - Best Beauty Salon In Qusais - Dubai,Damascus Street - near Dubai Grand Hotel - Al Qusais - Dubai,97.35039653929344,100.0,95.09733237202596,6.542898341744772,84.19,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a13abffffff,7,24.973056745501328,55.18731144404806,4.6481,18439.19,3967.05,0.0,100.0,32,Jumeirah Park,7.658,3,2,1,42,4.6667,Dar Al Madina,Dubai Investment Park - 2 - مجمع دبي للاستثمار الثاني - دبي,98.10742609949531,100.0,91.29416005767844,8.29127613554434,84.18,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743acc58ffffff,7,25.41871337745403,55.53934986032937,4.7091,17927.08,3806.86,0.0,100.0,50,Al Jada,12.573,0,0,0,0,,,,97.89113193943764,100.0,45.33165104542177,54.659336697909154,84.16,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a8933ffffff,7,25.345572783209388,56.3395027202901,4.7384,17578.97,3709.88,0.0,100.0,51,Al Taif Mall,25.094,0,0,0,0,,,,97.83705839942321,100.0,45.33165104542177,54.659336697909154,84.13,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743acca2ffffff,7,25.250781916384405,55.342322787922214,4.6832,24808.61,5297.36,2.4,97.6,29,Mirdif 35,9.345,0,0,0,0,,,,99.49531362653208,97.6,45.33165104542177,54.659336697909154,84.08,GROW,70,MEDIUM,"Strongest signals: population and coverage gap; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1236ffffff,7,24.984557183774804,55.20571511986199,4.6501,17869.11,3842.72,0.0,100.0,32,Jumeirah Park,7.273,2,2,0,27,4.55,Dar Al Madina,Dubai Investment Park - 2 - مجمع دبي للاستثمار الثاني - دبي,97.8731074260995,100.0,91.19502523431868,8.29127613554434,84.07,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743accd0ffffff,7,25.26167411426992,55.5053775893512,4.6919,17507.42,3731.38,0.37,99.63,50,Al Jada,6.891,6,5,1,815,4.42,86 Beauty Lounge,Aweer - Khawaneej Rd - الخوانيج - الخوانيج 1 - دبي,97.80100937274693,99.63,93.4931506849315,6.93042537851478,84.07,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1205ffffff,7,25.03056951210459,55.27941753121049,4.6582,17044.68,3659.05,0.0,100.0,30,Al Barsha,11.208,0,0,0,0,,,,97.67483777937996,100.0,45.33165104542177,54.659336697909154,84.07,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac1b2ffffff,7,25.360180795336337,55.59113117967868,4.7057,16860.16,3582.89,0.0,100.0,50,Al Jada,12.07,0,0,0,0,,,,97.63878875270368,100.0,45.33165104542177,54.659336697909154,84.05,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1059ffffff,7,24.96480454330519,55.06583692398995,4.6415,16737.82,3606.14,0.0,100.0,32,Jumeirah Park,13.045,0,0,0,0,,,,97.56669069935113,100.0,45.33165104542177,54.659336697909154,84.03,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1049ffffff,7,25.016834563617756,55.076708705284574,4.6472,16390.74,3527.0,0.0,100.0,32,Jumeirah Park,9.33,0,0,0,0,,,,97.45854361932228,100.0,45.33165104542177,54.659336697909154,83.98,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1316ffffff,7,25.008086002801537,55.09883439458681,4.6474,16237.86,3493.97,0.0,100.0,32,Jumeirah Park,7.596,1,1,0,25,4.1,SHABAB JABAL ALI GEN'S SALON,Ali Industrial - Jabal Ali Industrial First - Jebel Ali Industrial Area - Dubai,97.44051910598414,100.0,91.11391492429705,8.904109589041095,83.98,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a134affffff,7,25.146345411080823,55.32005685948582,4.6717,16418.68,3514.48,1.13,98.87,31,Nad Al Sheba,5.207,8,7,1,3143,4.725,Beauty Room Salon & Spa,Nad Al Sheba - Nadd Al Shiba Second - Dubai,97.47656813266042,98.87,95.6560922855083,6.308579668348954,83.95,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac726ffffff,7,25.297084604106665,55.89178793878383,4.7133,16039.68,3403.03,0.0,100.0,50,Al Jada,41.476,0,0,0,0,,,,97.38644556596971,100.0,45.33165104542177,54.659336697909154,83.95,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743acc9affffff,7,25.174833725888185,55.43845694155309,4.6801,14772.09,3156.33,0.0,100.0,29,Mirdif 35,6.414,10,10,0,2852,4.32,Hala Alsham Ladies Salone,Mall - Tripoli St - Al Warqa - Al Warqa 4 - Dubai,96.84571016582552,100.0,95.45782263878874,5.58759913482336,83.9,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
